# Heilbronn square n=32: improved configuration
# exact value of these literals ~ 0.005058495064172004 (previous record 0.004690331538075156)
0.086865363435505817530159572719	0.070351062913124978977573365975
0.337832760124150649036898407046	0.884797255316278543253241057365
0.156422486330298321895364010585	0.336391691717826278890069509696
0.520842194877010074565570052556	0.016407390036327218951580400356
0.890321413568908168411642053900	0.648562563670250078273630178587
0.650027890486727652294296152428	0.264817561229364672554881785939
0.966047131022784983316775957417	0.484885202388580956795063614645
0.758798936497373458784234077422	0.375306479982640236810357461654
0.409954559038790864204639046673	0.268534103883486687610752016241
0.953987066636434895653603613254	0.074386783547996675011345611603
0.065127887201622258019684516107	0.942570146596549282731969533633
0.210474581474957690334793820281	0.995149314077085208033777340052
0.835098562847947443849021672264	0.969889879283602246694643707316
0.013080133422644435332968723073	0.849570495458638279679113985889
1	0.781614919302964642236427861799
0.391128012393825946583639412422	0.737903607262165365288355917096
0.641836607631118644829796123666	0.720363419722683972251092654107
0.890319061133590834388795000991	0.326647071042039787041393361626
0.366744317888983114527639222862	0.119198896173066009755345806648
0.223775151944434124578122644071	0
0.950056526030995439096230926481	0.920053842980218992930870502682
0.686030065734559262089712023318	0.853716954812656971161675992851
0.149943588341436132959140515401	0.677492412438721888280476557458
0.290231426351327593818615141826	0.631986619032436197268602909937
0.753439439093687832127409097952	0.604123780633915960123228817669
0	0.433429708414878810123022210396
0.290908083361799702463162723880	0.373770891642672997248861102115
1	0.193574541469344701994274104269
0.016360596975314473459558202321	0.180475222430593599043541176828
0.692935663514913577287231512239	0.130032581775709122141790638483
0.840386941262797160328491516019	0
0.491048372326824478009310398210	1
