# convex n=31: basin hopping + SLSQP max-min polishing
0.260610858283108370869740610900	0.852423605173124598888279024300
0.163076420653676612548821367500	0.408349437325245437357956745900
0.449352748326810533252562152000	0.936843766351038664819128598500
0.016701377556432306370481910560	0.094045693333132229785320532760
1.021384440881371424847401386000	0.799568003512641845009767394000
0.768197859656741810496782818500	0.882915990885629442530557753300
0.363942283645197595109976873600	0.318496414509162800721142616600
0.680533712062539736242783305900	0.001953449560946118879201094387
0.441614233593261393262530134500	0.157391422769403876991134438900
0.035675386244306328542563733210	0.329289391985716189958921518200
0.868093686970547950831900152500	0.592389911009551503595638166600
0.636185502754788800849894414600	0.126710131800521930145464466500
0.157526857061455194397581181000	0.929831596683903471856069700200
0.128037820207521690907270794900	0.603404905245581324457759819800
0.000000000000000000000000000000	0.642522963906661095934147454000
0.642623317270590438399224808600	1.098132808478575861421688842000
0.806476337615148697324229942800	1.006594321278249160034334864000
0.964202142911075643638696419700	0.446499831595630086722437113200
0.020973607293667151374449986180	0.812099361652942941525168407700
0.113466752961448258396615074200	0.000000000000000000000000000000
0.899343440089793777492133131100	0.758644042531526396899721476100
0.363300667598792398349516474800	0.026952776325461114126369466250
1.124637022200096203583541410000	0.641382515810131975664276637900
0.728471844367139020892665257600	0.255153502464606329880325574800
1.102081132551246955841861563000	0.435718970270494776464431652100
0.602614413181161462373935933100	0.848107424697164380411606998700
0.433175840697347616647938650700	1.074532676781037920932249108000
0.882515371928394631861891639300	0.263004102545339901730869769400
0.963824066577894156271355541300	0.165651099877901164525439980900
0.258550110672984556625664254200	0.699567658273408804481263700800
0.846945972762183418858228378700	0.028618852427871932508907093510
